regime,snr_db,variant,scheme,profile,library,truth_id,event,applicable,k,n,ci_low,ci_high,observation_level
off_off,20,zin_rms_3,H25_Zin25,grid45,original_three,G002,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,grid45,original_three,G002,rejected,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,original_three,G002,correct_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,original_three,G002,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,original_three,G002,truth_covered,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,original_three,G002,nonempty,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,original_three,G002,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,original_three,G002,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,original_three,G002,rejected,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H50_Zin50,continuous,original_three,G002,correct_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,original_three,G002,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,original_three,G002,truth_covered,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,original_three,G002,nonempty,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,original_three,G002,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,original_three,G002,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,original_three,G002,rejected,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin25,continuous,original_three,G002,correct_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,original_three,G002,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,original_three,G002,truth_covered,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,original_three,G002,nonempty,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,original_three,G002,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,original_three,G002,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,original_three,G002,rejected,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H25_Zin25,continuous,original_three,G002,correct_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,original_three,G002,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,original_three,G002,truth_covered,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,original_three,G002,nonempty,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,original_three,G002,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,original_three,G002,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,original_three,G002,rejected,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin50,grid45,pair,G003,correct_unique,1,29,30,0.833296090085909,0.994091409618388,1
off_off,20,zin_rms_3,Zin50,grid45,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,grid45,pair,G003,truth_covered,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin50,grid45,pair,G003,nonempty,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin50,grid45,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,grid45,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,grid45,pair,G003,rejected,1,1,30,0.00590859038161247,0.166703909914091,1
off_off,20,zin_rms_3,H50_Zin50,grid45,pair,G003,correct_unique,1,29,30,0.833296090085909,0.994091409618388,1
off_off,20,zin_rms_3,H50_Zin50,grid45,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,grid45,pair,G003,truth_covered,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H50_Zin50,grid45,pair,G003,nonempty,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H50_Zin50,grid45,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,grid45,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,grid45,pair,G003,rejected,1,1,30,0.00590859038161247,0.166703909914091,1
off_off,20,zin_rms_3,Zin25,grid45,pair,G003,correct_unique,1,29,30,0.833296090085909,0.994091409618388,1
off_off,20,zin_rms_3,Zin25,grid45,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,grid45,pair,G003,truth_covered,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin25,grid45,pair,G003,nonempty,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin25,grid45,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,grid45,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,grid45,pair,G003,rejected,1,1,30,0.00590859038161247,0.166703909914091,1
off_off,20,zin_rms_3,H25_Zin25,grid45,pair,G003,correct_unique,1,29,30,0.833296090085909,0.994091409618388,1
off_off,20,zin_rms_3,H25_Zin25,grid45,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,grid45,pair,G003,truth_covered,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H25_Zin25,grid45,pair,G003,nonempty,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H25_Zin25,grid45,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,grid45,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,grid45,pair,G003,rejected,1,1,30,0.00590859038161247,0.166703909914091,1
off_off,20,zin_rms_3,Zin50,continuous,pair,G003,correct_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,pair,G003,truth_covered,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,pair,G003,nonempty,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,pair,G003,rejected,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H50_Zin50,continuous,pair,G003,correct_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,pair,G003,truth_covered,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,pair,G003,nonempty,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,pair,G003,rejected,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin25,continuous,pair,G003,correct_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,pair,G003,truth_covered,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,pair,G003,nonempty,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,pair,G003,rejected,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H25_Zin25,continuous,pair,G003,correct_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,pair,G003,truth_covered,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,pair,G003,nonempty,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,pair,G003,rejected,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin50,grid45,original_three,G003,correct_unique,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin50,grid45,original_three,G003,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,grid45,original_three,G003,truth_covered,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin50,grid45,original_three,G003,nonempty,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin50,grid45,original_three,G003,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,grid45,original_three,G003,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,grid45,original_three,G003,rejected,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,grid45,original_three,G003,correct_unique,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H50_Zin50,grid45,original_three,G003,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,grid45,original_three,G003,truth_covered,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H50_Zin50,grid45,original_three,G003,nonempty,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H50_Zin50,grid45,original_three,G003,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,grid45,original_three,G003,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,grid45,original_three,G003,rejected,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,grid45,original_three,G003,correct_unique,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin25,grid45,original_three,G003,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,grid45,original_three,G003,truth_covered,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin25,grid45,original_three,G003,nonempty,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin25,grid45,original_three,G003,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,grid45,original_three,G003,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,grid45,original_three,G003,rejected,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,grid45,original_three,G003,correct_unique,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H25_Zin25,grid45,original_three,G003,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,grid45,original_three,G003,truth_covered,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H25_Zin25,grid45,original_three,G003,nonempty,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H25_Zin25,grid45,original_three,G003,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,grid45,original_three,G003,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,grid45,original_three,G003,rejected,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,original_three,G003,correct_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,original_three,G003,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,original_three,G003,truth_covered,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,original_three,G003,nonempty,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,original_three,G003,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,original_three,G003,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,original_three,G003,rejected,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H50_Zin50,continuous,original_three,G003,correct_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,original_three,G003,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,original_three,G003,truth_covered,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,original_three,G003,nonempty,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,original_three,G003,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,original_three,G003,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,original_three,G003,rejected,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin25,continuous,original_three,G003,correct_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,original_three,G003,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,original_three,G003,truth_covered,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,original_three,G003,nonempty,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,original_three,G003,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,original_three,G003,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,original_three,G003,rejected,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H25_Zin25,continuous,original_three,G003,correct_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,original_three,G003,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,original_three,G003,truth_covered,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,original_three,G003,nonempty,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,original_three,G003,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,original_three,G003,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,original_three,G003,rejected,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin50,grid45,pair,MIRROR_M3,correct_unique,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin50,grid45,pair,MIRROR_M3,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,grid45,pair,MIRROR_M3,truth_covered,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin50,grid45,pair,MIRROR_M3,nonempty,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin50,grid45,pair,MIRROR_M3,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,grid45,pair,MIRROR_M3,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,grid45,pair,MIRROR_M3,rejected,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,grid45,pair,MIRROR_M3,correct_unique,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H50_Zin50,grid45,pair,MIRROR_M3,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,grid45,pair,MIRROR_M3,truth_covered,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H50_Zin50,grid45,pair,MIRROR_M3,nonempty,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H50_Zin50,grid45,pair,MIRROR_M3,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,grid45,pair,MIRROR_M3,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,grid45,pair,MIRROR_M3,rejected,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,grid45,pair,MIRROR_M3,correct_unique,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin25,grid45,pair,MIRROR_M3,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,grid45,pair,MIRROR_M3,truth_covered,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin25,grid45,pair,MIRROR_M3,nonempty,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin25,grid45,pair,MIRROR_M3,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,grid45,pair,MIRROR_M3,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,grid45,pair,MIRROR_M3,rejected,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,grid45,pair,MIRROR_M3,correct_unique,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H25_Zin25,grid45,pair,MIRROR_M3,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,grid45,pair,MIRROR_M3,truth_covered,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H25_Zin25,grid45,pair,MIRROR_M3,nonempty,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H25_Zin25,grid45,pair,MIRROR_M3,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,grid45,pair,MIRROR_M3,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,grid45,pair,MIRROR_M3,rejected,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,pair,MIRROR_M3,correct_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,pair,MIRROR_M3,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,pair,MIRROR_M3,truth_covered,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,pair,MIRROR_M3,nonempty,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,pair,MIRROR_M3,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,pair,MIRROR_M3,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,continuous,pair,MIRROR_M3,rejected,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H50_Zin50,continuous,pair,MIRROR_M3,correct_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,pair,MIRROR_M3,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,pair,MIRROR_M3,truth_covered,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,pair,MIRROR_M3,nonempty,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,pair,MIRROR_M3,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,pair,MIRROR_M3,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,continuous,pair,MIRROR_M3,rejected,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin25,continuous,pair,MIRROR_M3,correct_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,pair,MIRROR_M3,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,pair,MIRROR_M3,truth_covered,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,pair,MIRROR_M3,nonempty,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,pair,MIRROR_M3,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,pair,MIRROR_M3,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,continuous,pair,MIRROR_M3,rejected,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H25_Zin25,continuous,pair,MIRROR_M3,correct_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,pair,MIRROR_M3,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,pair,MIRROR_M3,truth_covered,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,pair,MIRROR_M3,nonempty,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,pair,MIRROR_M3,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,pair,MIRROR_M3,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H25_Zin25,continuous,pair,MIRROR_M3,rejected,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin50,grid45,original_three,MIRROR_M3,correct_unique,0,0,30,NaN,NaN,1
off_off,20,zin_rms_3,Zin50,grid45,original_three,MIRROR_M3,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,grid45,original_three,MIRROR_M3,truth_covered,0,0,30,NaN,NaN,1
off_off,20,zin_rms_3,Zin50,grid45,original_three,MIRROR_M3,nonempty,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,grid45,original_three,MIRROR_M3,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,grid45,original_three,MIRROR_M3,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin50,grid45,original_three,MIRROR_M3,rejected,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H50_Zin50,grid45,original_three,MIRROR_M3,correct_unique,0,0,30,NaN,NaN,1
off_off,20,zin_rms_3,H50_Zin50,grid45,original_three,MIRROR_M3,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,grid45,original_three,MIRROR_M3,truth_covered,0,0,30,NaN,NaN,1
off_off,20,zin_rms_3,H50_Zin50,grid45,original_three,MIRROR_M3,nonempty,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,grid45,original_three,MIRROR_M3,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,grid45,original_three,MIRROR_M3,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,H50_Zin50,grid45,original_three,MIRROR_M3,rejected,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,Zin25,grid45,original_three,MIRROR_M3,correct_unique,0,0,30,NaN,NaN,1
off_off,20,zin_rms_3,Zin25,grid45,original_three,MIRROR_M3,false_unique,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,grid45,original_three,MIRROR_M3,truth_covered,0,0,30,NaN,NaN,1
off_off,20,zin_rms_3,Zin25,grid45,original_three,MIRROR_M3,nonempty,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,grid45,original_three,MIRROR_M3,ambiguous,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,grid45,original_three,MIRROR_M3,low_confidence,1,0,30,0,0.113513393173968,1
off_off,20,zin_rms_3,Zin25,grid45,original_three,MIRROR_M3,rejected,1,30,30,0.886486606826032,1,1
off_off,20,zin_rms_3,H25_Zin25,grid45,original_three,MIRROR_M3,correct_unique,0,0,30,NaN,NaN,1
